time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-4.979583,-81.166667,,,,,,,,,,,,,,,,,,
,-4.980417,-81.166667,,,,,,,,,,,,,,,,,,
,-4.980972,-81.166389,,,,,,,,,,,,,,,,,,
,-5.391806,-81.173333,,,,,,,,,,,,,,,,,,
,-5.392639,-81.172778,,,,,,,,,,,,,,,,,,
,-5.393194,-81.171667,,,,,,,,,,,,,,,,,,
,-5.393472,-81.171389,,,,,,,,,,,,,,,,,,
,-5.393472,-81.170278,,,,,,,,,,,,,,,,,,
,-5.393472,-81.169722,,,,,,,,,,,,,,,,,,
,-5.39375,-81.169167,,,,,,,,,,,,,,,,,,
,-5.394306,-81.167778,,,,,,,,,,,,,,,,,,
,-5.391528,-81.163611,,,,,,,,,,,,,,,,,,
,-5.379583,-81.143056,,,,,,,,,,,,,,,,,,
,-5.38125,-81.1425,,,,,,,,,,,,,,,,,,
,-5.382361,-81.142222,,,,,,,,,,,,,,,,,,
,-5.383194,-81.141944,,,,,,,,,,,,,,,,,,
,-5.383472,-81.141667,,,,,,,,,,,,,,,,,,
,-5.38375,-81.141111,,,,,,,,,,,,,,,,,,
,-5.384028,-81.140833,,,,,,,,,,,,,,,,,,
,-5.384306,-81.140278,,,,,,,,,,,,,,,,,,
,-5.384028,-81.14,,,,,,,,,,,,,,,,,,
,-5.33625,-81.1625,,,,,,,,,,,,,,,,,,
,-5.336528,-81.162222,,,,,,,,,,,,,,,,,,
,-5.338472,-81.162222,,,,,,,,,,,,,,,,,,
,-5.340417,-81.162222,,,,,,,,,,,,,,,,,,
,-5.34125,-81.161944,,,,,,,,,,,,,,,,,,
,-5.342083,-81.161389,,,,,,,,,,,,,,,,,,
,-5.342639,-81.160833,,,,,,,,,,,,,,,,,,
